Instance,RH2M_Actual,RH2M_Predicted
2148,84.17,61.400171969996464
2149,94.93,69.22755891290237
2150,72.7,53.033034701674296
2151,52.99,38.622414752981285
2152,55.800000000000004,40.62771559174865
2153,86.32,62.97101629306065
2154,36.09,26.235308029232826
2155,30.090000000000003,21.880440883618395
2156,86.75,63.25690169442982
2157,84.95,61.96425524243446
2158,23.32,16.982807866232218
2159,75.27,54.77134362224986
2160,46.01,33.480913804750884
2161,88.31,64.43666717729981
2162,23.12,16.80497106244755
2163,34.1,24.803507166889037
2164,63.169999999999995,46.02099636311286
2165,84.63,61.669878327388886
2166,35.85,26.082972577396138
2167,82.7,60.32431978490072
2168,39.9,29.047532280116464
2169,40.74,29.60876608770572
2170,46.28,33.66109545122044
2171,33.64,24.492361076223116
2172,38.82,28.239944713538726
2173,78.25,57.08651945389495
2174,90.44,65.9909619197285
2175,41.86,30.433585026889883
2176,61.43999999999999,44.77700999492001
2177,83.04,60.55603219797727
2178,26.01,18.935146775474596
2179,39.33,28.614600337237228
2180,41.48,30.208514227708267
2181,25.84,18.785400378859826
2182,21.09,15.34125196330501
2183,87.19,63.57346636443892
2184,60.0,43.718492280694036
2185,52.199999999999996,37.99628362732766
2186,52.13,37.96815235413095
2187,19.93,14.51206649038158
2188,59.54,43.38786403702814
2189,42.44,30.90291583167815
2190,87.14,63.551983911907904
2191,30.89,22.472663036024105
2192,67.58,49.20964328900033
2193,22.52,16.36917397242065
2194,30.379999999999995,22.128666383930906
2195,85.93,62.69173648511993
2196,29.409999999999997,21.413123084965548
2197,27.14,19.726025195280165
2198,46.24,33.64659437292041
2199,24.900000000000002,18.11265716454853
2200,35.96,26.176781778000493
2201,75.81,55.249827436919276
2202,23.1,16.816682526567256
2203,84.52,61.64908002163638
2204,66.79,48.68365479122429
2205,40.93,29.787838735056376
2206,78.66,57.38773362429924
2207,81.67,59.55021108351358
2208,90.01,65.69481983656546
2209,25.55,18.576714635278808
2210,90.79,66.2657204020295
2211,31.430000000000003,22.89088010589478
2212,12.859999999999998,9.352236674924724
2213,53.67,39.08978176795833
2214,45.12,32.892994116655856
2215,81.09,59.084191283550915
2216,74.08,54.02188591927683
2217,75.08,54.78183031299259
2218,19.25,14.01459031881731
2219,43.45,31.663929353535085
2220,68.9,50.125778055092155
2221,33.84,24.627316000731803
2222,57.75,42.09385757003138
2223,80.65,58.838108748213955
2224,17.11,12.443433946565554
2225,29.35,21.375882311294497
2226,29.17,21.22156246374714
2227,84.09,61.295617582223535
2228,89.16,65.05176166710332
2229,17.99,13.08597166088998
2230,79.0,57.60809666523129
2231,63.57,46.362862591944406
2232,24.45,17.809441194182863
2233,40.46,29.42527219961724
2234,62.27,45.316288528688474
2235,20.77,15.107216555268286
2236,32.85,23.930614601894575
2237,48.93,35.59654848833089
2238,89.34,65.16091908840772
2239,85.68,62.483075488008055
2240,51.800000000000004,37.75674468563232
2241,76.47,55.76823334946099
2242,80.15,58.43841094092069
2243,37.75,27.508825399393398
2244,48.18000000000001,35.07670245651204
2245,91.58,66.7798848236428
2246,22.59,16.42517245103771
2247,25.919999999999998,18.846666846726094
2248,11.399999999999999,8.289731126529064
2249,44.51,32.436583236003415
2250,62.88000000000001,45.73715988670666
2251,62.13999999999999,45.26687105692016
2252,24.400000000000002,17.762757178856177
2253,79.98,58.33089295684739
2254,47.43,34.50975844643253
2255,44.96,32.71639846550721
2256,68.27,49.762048166667945
2257,83.11,60.62885548842658
2258,39.72,28.952123059336124
2259,45.42,33.074348877516826
2260,11.959999999999999,8.692934056062573
2261,58.04,42.25821930908852
2262,47.800000000000004,34.82963756175483
2263,37.91,27.599658713784134
2264,23.51,17.119812186734887
2265,47.04,34.259931812764634
2266,57.08,41.535168238828845
2267,42.33,30.834962303332688
2268,49.67,36.20118346495139
2269,15.779999999999998,11.485847754870989
2270,84.74,61.804363297842166
2271,6.08,4.422416942904916
2272,78.67,57.38495694466332
2273,32.98,23.98227519338646
2274,72.55,52.91981614592118
2275,78.09,56.953128975363185
2276,59.75999999999999,43.487544124398994
2277,78.25,57.055699256573305
2278,90.18,65.76125751663234
2279,58.34,42.53693660702968
2280,64.27,46.79536654390369
2281,55.3,40.22107464534832
2282,25.5,18.552595171155907
2283,30.02,21.82657980655862
2284,79.39,57.86049994489188
2285,80.69,58.86808187004314
2286,45.84,33.340777284744455
2287,73.05,53.25339810687752
2288,38.17,27.80959087579605
2289,34.84,25.372748745667067
2290,42.68,31.057091539444734
2291,65.87,48.031414994919665
2292,64.12,46.72021167957374
2293,88.25,64.35184750643093
2294,27.749999999999996,20.177032473252424
2295,40.66,29.584800819116943
2296,82.08,59.86199179221473
2297,35.63,25.951624295427944
2298,62.9,45.83665661838733
2299,60.09,43.751514830099815
2300,63.61,46.391134337793424
2301,41.55,30.27431248464354
2302,21.98,15.978912106434946
2303,59.37,43.18243835460516
2304,23.83,17.34983864185258
2305,33.5,24.392863395123776
2306,89.15,65.00900494589108
2307,90.09,65.70709290378696
2308,41.22,30.042784469980578
2309,72.69,53.02031317414261
2310,69.53,50.699548109814785
2311,90.88,66.29890348417193
2312,87.08,63.50927510371426
2313,76.61,55.87658061071772
2314,53.160000000000004,38.667091034148875
2315,23.66,17.200712434095475
2316,85.28,62.19687859150053
2317,88.15,64.28818539559917
2318,25.61,18.653000792135206
2319,84.58,61.68667730588907
2320,45.14,32.837708904658534
2321,30.059999999999995,21.86992627477899
2322,85.41,62.3027963897187
2323,35.68,25.95312562184384
2324,27.99,20.37651589753956
2325,32.66,23.76712363495855
2326,27.98,20.338642382394777
2327,65.77,47.915883500864005
2328,87.28,63.65149803340712
2329,84.73,61.77262169015648
2330,43.94,31.996384387791533
2331,29.33,21.358165407729395
2332,33.6,24.47412312430261
2333,44.17,32.15068950411278
2334,82.6,60.23910691978685
2335,32.69,23.77369559554561
2336,48.74,35.43994281744142
2337,88.12,64.27522543868355
2338,61.38,44.70486792563266
2339,77.57,56.57433198585496
2340,57.89000000000001,42.215622617500024
2341,32.45,23.617884309033762
2342,57.58,41.953954696886825
2343,60.59000000000001,44.09985854255231
2344,44.15,32.13008508962636
2345,78.33,57.12175538508146
2346,94.07,68.60393352222832
2347,10.49,7.631836161197869
2348,87.62,63.86958361315745
2349,38.57,28.031490754732385
2350,67.42,49.16306612209372
2351,39.86,29.05321333030557
2352,43.08,31.383857781596653
2353,25.82,18.769616156494276
2354,84.24,61.45073617514036
2355,83.1,60.608354023143704
2356,40.02,29.156793643305623
2357,83.91,61.2242622733114
2358,66.99,48.81074328660574
2359,88.37,64.46570116913638
2360,52.95,38.526655744141955
2361,44.48,32.360943345659024
2362,86.76,63.266384372152025
2363,93.08,67.93623677835356
2364,93.90999999999998,68.52240071682778
2365,38.53,28.027661651739656
2366,59.66,43.479470000158024
2367,44.56,32.44498630949095
2368,60.40999999999999,44.03615650527669
2369,14.959999999999999,10.875901186628766
2370,11.0,7.997930183839617
2371,46.13,33.56267927534108
2372,26.36,19.190611617561828
2373,77.48,56.50977575594077
2374,74.14,54.00183638661481
2375,89.37,65.18777142728285
2376,76.35,55.69843405167262
2377,33.89,24.69852650129207
2378,71.21,51.81805062339882
2379,63.33,46.17421430292017
2380,16.83,12.23727718347705
2381,81.48,59.44567764754723
2382,89.66,65.40152642811266
2383,88.85,64.82819452436813
2384,9.28,6.747115665070888
2385,25.68,18.67531938959259
2386,21.51,15.639954754129175
2387,25.66,18.675173887327276
2388,40.58,29.505999776522323
2389,54.68,39.77052081142641
2390,48.01,34.95873490444763
2391,62.78999999999999,45.78369638676469
2392,49.25,35.87105050908847
2393,48.0,34.936710005245914
2394,61.839999999999996,45.00755095198122
2395,19.55,14.223978928897868
2396,25.059999999999995,18.24366460880525
2397,60.81,44.254637032554264
2398,43.05,31.29522796400116
2399,21.79,15.840275000574195
2400,47.43,34.5270701596566
2401,50.480000000000004,36.796728443064374
2402,38.19,27.816434984401923
2403,82.79,60.399072698862625
2404,37.02,26.906988985593678
2405,62.55,45.5858484244023
2406,78.6,57.30594002892423
2407,34.07,24.809082406443647
2408,22.96,16.689605129583505
2409,83.85,61.167830811719654
2410,93.69,68.3545430564247
2411,85.26,62.19116241219599
2412,90.7,66.12523843514374
2413,81.24,59.243262295598456
2414,48.19,35.1161372993816
2415,87.1,63.53933231062334
2416,77.38,56.445434100013685
2417,49.150000000000006,35.81592417198611
2418,90.12,65.75027086064856
2419,31.15,22.64845181558581
2420,87.45,63.780166603467535
2421,46.57,33.90950974498473
2422,35.94,26.17972416036571
2423,33.59,24.464860782088586
2424,59.97,43.72371670006262
2425,72.54,52.873553742723416
2426,61.25,44.652703761398286
2427,43.87,31.96060221412971
2428,42.6,31.049049853751445
2429,69.27,50.52975898528282
2430,84.28,61.46789863249975
2431,68.79,50.07366658419827
2432,42.65,31.04665778184497
2433,34.64,25.225787468917982
2434,41.02,29.83710401297186
2435,25.79,18.76361022501281
2436,26.400000000000002,19.19586910075699
2437,26.400000000000002,19.230286002803606
2438,27.13,19.733419856018166
2439,69.71,50.790795466780835
2440,36.83,26.790002463252453
2441,44.69,32.53644123798621
2442,24.03,17.48441012802812
2443,83.72,61.05077714794169
2444,46.51,33.838700261844444
2445,53.67,39.12289099378777
2446,52.27,38.058162582329835
2447,82.99,60.53979679886489
2448,85.48,62.34900240669073
2449,93.72000000000001,68.37445399750428
2450,80.76,58.86905981417666
2451,90.2,65.7508663279993
2452,28.440000000000005,20.669972736801476
2453,51.34,37.37700803860915
2454,81.74,59.61255666620075
2455,93.23,68.00374359099257
2456,24.02,17.484596979718418
2457,90.49,66.00469134548399
2458,87.31,63.69681417244072
2459,74.91,54.54890172145169
2460,60.18000000000001,43.793963461940926
2461,39.32,28.59650617430436
2462,33.89,24.653057795928973
2463,77.84,56.766618728390476
2464,47.45,34.54284106055665
2465,39.17,28.530489203273678
2466,23.23,16.900322548571864
2467,86.01,62.70839266063908
2468,86.65,63.21456285151214
2469,77.62,56.59184707129897
2470,46.73,34.00945387659816
2471,23.37,17.010222685538267
2472,41.37,30.133789519722917
2473,56.800000000000004,41.34133433226376
2474,34.16,24.857444324397594
2475,29.069999999999997,21.138500192011154
2476,93.01,67.83767475736914
2477,79.49,57.934796605103415
2478,34.19,24.874797255039212
2479,83.38,60.82525518819969
2480,62.54,45.60621771543805
2481,75.58,55.12381855284143
2482,95.96,70.00040832763862
2483,57.1,41.59979212988358
2484,82.47,60.17050876348683
2485,80.59,58.77924484471504
2486,36.75,26.76363057770202
2487,59.169999999999995,43.0263094333566
2488,25.400000000000002,18.498975929280196
2489,50.42,36.66691988642576
2490,81.71,59.59462605798115
2491,58.11999999999999,42.37908093588395
2492,27.900000000000002,20.320207899640078
2493,32.25,23.455138950432115
2494,26.17,19.043651254857444
2495,30.14,21.93637846296778
2496,15.92,11.577150777949386
2497,51.11999999999999,37.17216554352472
2498,44.42,32.32947901426663
2499,84.54,61.698836727446405
2500,81.73,59.620945396785615
2501,29.39,21.410315801972107
2502,88.89,64.86101593324854
2503,26.39,19.18631875736441
2504,46.49,33.87758865320465
2505,29.740000000000002,21.6177942934024
2506,30.55,22.233998252385717
2507,30.440000000000005,22.14855945093736
2508,41.83,30.44965621876526
2509,56.43,41.14391672243948
2510,46.89000000000001,34.09853668079175
2511,40.55,29.478355315330933
2512,9.63,7.005240917484801
2513,67.66,49.33712744751346
2514,25.63,18.64240543946506
2515,43.73,31.846096603635875
2516,60.35,43.97474485510987
2517,37.29,27.115523668760478
2518,48.6,35.41770012520824
2519,31.36,22.809954184776572
2520,79.58,58.01275602827855
2521,44.97,32.69724928657776
2522,12.620000000000001,9.181501160809477
2523,46.39,33.74499584020382
2524,86.82,63.333368395965344
2525,75.09,54.76523401883532
2526,35.75,25.992411031297838
2527,70.96,51.74895499885582
2528,82.5,60.117959203420305
2529,52.849999999999994,38.44518765935556
2530,82.28,60.021833120853934
2531,78.14,56.98837741799475
2532,39.57,28.813767816835206
2533,34.09,24.839230828388835
2534,39.23,28.53078331177958
2535,25.98,18.908303883814646
2536,39.66,28.83539323754689
2537,83.27,60.69026475550412
2538,78.24,57.068724404651775
2539,54.78,39.86046983464801
2540,90.38,65.9274119815494
2541,41.84,30.42589857735137
2542,40.22,29.270673492480245
2543,31.98,23.25616975135051
2544,58.63,42.658965732801185
2545,77.14,56.17036507693126
2546,46.45,33.85474720505864
2547,27.900000000000002,20.290091211793417
2548,62.27,45.41143212758733
2549,43.61,31.73045770967695
2550,88.61,64.62636649507179
2551,26.879999999999995,19.544981099605398
2552,44.34,32.27672853657994
2553,40.4,29.38651145623631
2554,31.84,23.19464351339058
2555,50.3,36.597254248909195
2556,51.35,37.401327239143065
2557,53.62,39.07378366797958
2558,37.15,27.065811530941872
2559,73.01,53.26881370652139
2560,36.47,26.5644209572079
2561,41.19,29.999254875130518
2562,45.57,33.147322533175
2563,22.54,16.38871523407813
2564,71.4,52.062246748071885
2565,79.59,58.010107819063506
2566,39.63,28.85978142324996
2567,93.57,68.27055191276588
2568,79.9,58.285583184018805
2569,87.36,63.73434008210458
2570,34.2,24.91275743812365
2571,67.24,48.98774803692477
2572,10.17,7.40084102241368
2573,54.26,39.55109318028955
2574,39.02,28.407265278427545
2575,66.62,48.49173558332231
2576,32.15,23.411056751412694
2577,20.12,14.646207109167518
2578,78.72,57.40684760131637
2579,85.06,62.04148155261896
2580,48.33,35.17742249150923
2581,33.04,24.03268981719756
2582,83.82,61.13799851468864
2583,90.95,66.34549102819385
2584,92.36,67.38848217311184
2585,57.95,42.241948793313256
2586,30.2,21.958756079382564
2587,26.84,19.535317021175025
2588,25.03,18.224332078044437
2589,65.96,48.083523765023045
2590,67.33,49.0097782789366
2591,91.97,67.06803607329375
2592,25.36,18.44320381776104
2593,89.15,65.02462769696884
2594,87.54,63.85126805992695
2595,81.46,59.40110370585541
2596,23.930000000000003,17.422932867028578
2597,81.66,59.52476273203724
2598,81.46,59.438711981117955
2599,75.85,55.32324339490129
2600,16.38,11.921565901617571
2601,13.700000000000001,9.971222673552235
2602,34.72,25.260831885857144
2603,89.43,65.21158535339289
2604,56.68,41.2235881826955
2605,46.32,33.71656896013121
2606,41.9,30.528505703368914
2607,58.02,42.30651013409689
2608,38.06,27.696847042736742
2609,93.42,68.14685536575494
2610,25.0,18.197534213722914
2611,54.1,39.439761509325415
2612,62.98,45.88375608312147
2613,38.09,27.699735899962768
2614,54.34,39.556768072918295
2615,63.24000000000001,46.02786922114048
2616,22.05,16.060450964788952
2617,26.84,19.51541863090182
2618,90.23,65.8173989549026
2619,31.87,23.217225715359472
2620,46.57,33.93163155453486
2621,89.79,65.50866310917172
2622,84.96,61.879696313825775
2623,34.56,25.16682454439957
2624,87.65,63.92227067263179
2625,35.39,25.740006288477343
2626,45.05,32.81329027726163
2627,34.32,25.001373976156167
2628,33.13,24.126873386049915
2629,88.3,64.4129834682063
2630,36.23,26.396450312493055
2631,84.65,61.70733909531809
2632,51.19,37.23910466498465
2633,40.05,29.181135843525603
2634,27.54,20.027193599311516
2635,45.14,32.838094322973255
2636,86.77,63.30286354913061
2637,30.559999999999995,22.248076509872163
2638,60.68,44.259927145749565
2639,88.39,64.47468838818673
2640,94.06,68.61613801907447
2641,46.92,34.11320406870815
2642,89.94,65.58245139760152
2643,19.46,14.170692098205446
2644,83.28,60.74353168309507
2645,57.81999999999999,42.097937148304396
2646,28.46,20.724297512820602
2647,39.35,28.636312386123805
2648,87.02,63.458331633913275
2649,75.79,55.281659788592535
2650,39.3,28.586913466650063
2651,28.930000000000003,21.038038908772084
2652,25.55,18.579313576391108
2653,23.99,17.432852057711067
2654,13.859999999999998,10.087451798483054
2655,49.68,36.15157164648615
2656,78.06,56.88311873094023
2657,50.89000000000001,37.03983502564107
2658,29.99,21.80844141572797
2659,30.15,21.917825965256334
2660,52.05,37.846874370247896
2661,70.8,51.612074860780645
2662,28.15,20.478584597571665
2663,45.03,32.803667817397034
2664,20.43,14.847965338991477
2665,89.52,65.26967650568297
2666,17.01,12.370929539792531
2667,30.71,22.349137347197658
2668,45.03,32.77347242656881
2669,42.93,31.245700227265157
2670,34.74,25.26979392516114
2671,24.259999999999998,17.63918791856073
2672,87.43,63.786020282054
2673,25.71,18.716681413807525
2674,23.46,17.057231969993325
2675,39.36,28.62078951052709
2676,24.34,17.72263818008152
2677,81.98,59.77844564988976
2678,19.25,14.012225016189179
2679,44.28,32.25246630322752
2680,17.52,12.744617732526725
2681,58.11999999999999,42.3635946390626
2682,36.42,26.488070138921422
2683,83.59,60.98048490537828
2684,36.76,26.746927442356874
2685,92.54,67.51486171751834
2686,64.88,47.30743152923821
2687,29.069999999999997,21.15352348218157
2688,38.4,27.95531954367498
2689,27.84,20.247734351864658
2690,67.82,49.40999951754664
2691,33.84,24.602008936463907
2692,31.900000000000002,23.203379302302697
2693,83.9,61.18778423348998
2694,18.8,13.684487818253892
2695,47.54,34.56858192993416
2696,50.9,37.02901953235217
2697,20.92,15.231651245394938
2698,81.12,59.15502782488876
2699,57.43999999999999,41.77784705837075
2700,36.2,26.33386632060383
2701,39.84,28.995141456447104
2702,89.61,65.37043612469765
2703,88.33,64.43729472419194
2704,60.169999999999995,43.83940064785303
2705,21.47,15.629478544514674
2706,35.19,25.584515536760964
2707,8.8,6.399076532207026
2708,23.26,16.914229332178515
2709,34.19,24.915453115328816
2710,85.98,62.71732645955095
2711,81.83,59.640845833707345
2712,38.49,28.028306244160287
2713,89.06,64.96896613987722
2714,88.58,64.61930701664134
2715,27.35,19.88252166741467
2716,72.59,52.938283115961035
2717,86.89,63.382108555254
2718,68.07,49.6323070765083
2719,58.3,42.455370458046076
2720,63.43999999999999,46.17627957448014
2721,72.08,52.50845357312883
2722,22.55,16.40403605935196
2723,84.56,61.66049702109611
2724,80.8,58.93561895180583
2725,87.61,63.89906898998016
2726,68.07,49.55256299817581
2727,69.57,50.75194737276192
2728,83.03,60.49935543548875
2729,55.58,40.468539968825475
2730,59.55,43.37404908943378
2731,89.14,65.00508820981877
2732,69.94,50.94542480627389
2733,89.02,64.95982475368457
2734,85.09,62.035513446408906
2735,84.44,61.59292543442778
2736,14.810000000000002,10.770120201405177
2737,24.740000000000002,17.999229890439594
2738,56.05,40.873304317945816
2739,63.78,46.4323241915596
2740,84.9,61.922095252120265
2741,68.36,49.834278487293524
2742,69.96,50.93907816307281
2743,80.93,59.032876138219855
2744,79.86,58.27139719805502
2745,89.64,65.36756445372347
2746,88.43,64.50424197437195
2747,13.77,10.017271708628328
2748,37.09,26.989566048211096
2749,35.42,25.75964351472071
2750,60.42,44.03775212017672
2751,37.48,27.305865461120522
2752,43.76,31.84150535287076
2753,32.75,23.817429299084672
2754,8.15,5.926871963525834
2755,30.61,22.2846508989714
2756,48.45,35.26372994315316
2757,35.02,25.46691002627541
2758,49.75,36.200673625101096
2759,61.33,44.68904964279556
2760,88.39,64.48850244745667
2761,81.48,59.4421484536329
2762,87.64,63.917083694981464
2763,79.75,58.133253016910054
2764,94.58,68.99928071198717
2765,31.53,22.96185723188165
2766,83.46,60.863562987058096
2767,73.66,53.713157110603994
2768,40.32,29.338509811417413
2769,52.63,38.37195329058321
2770,52.89000000000001,38.52853582769374
2771,62.86000000000001,45.76567622388764
2772,30.13,21.9356035310214
2773,81.81,59.65994828663362
2774,37.65,27.43647798485318
2775,32.16,23.40412493421808
2776,58.08,42.264717680364015
2777,79.16,57.756240598360236
2778,57.27,41.76467188037816
2779,36.08,26.245441685243826
2780,57.29,41.77140647324284
2781,36.43,26.495523544178024
2782,89.79,65.36905664013956
2783,31.23,22.72477165657005
2784,69.1,50.38356467785573
2785,88.02,64.18576302581698
2786,91.94,67.06587690417058
2787,91.25,66.57649405415142
2788,33.83,24.61782832538769
2789,93.4,68.16235206352343
2790,88.65,64.51843462067137
2791,63.160000000000004,46.016857467643945
2792,78.39,57.17095245611789
2793,56.46,41.08528777041011
2794,73.78,53.78674662108684
2795,89.81,65.50182832107453
2796,89.52,65.30802154677423
2797,89.18,65.03017101248477
2798,38.49,28.007069502340517
2799,75.17,54.76192245394551
2800,38.22,27.801258100958727
2801,88.31,64.42127614557896
2802,53.7,39.115859605410186
2803,72.96,53.1304919538294
2804,29.99,21.812433556014795
2805,77.69,56.63207058333165
2806,84.88,61.9234630312163
2807,56.13999999999999,40.842273572364356
2808,30.96,22.557699538075216
2809,46.3,33.74299023704631
2810,60.68,44.15680292161844
2811,87.02,63.49016193415531
2812,53.40999999999999,38.835540167986196
2813,78.38,57.17505693076734
2814,24.400000000000002,17.763781336203742
2815,12.720000000000002,9.256782826142407
2816,64.72,47.1609595545441
2817,52.150000000000006,37.97844954047871
2818,59.18000000000001,43.06125595589549
2819,42.48,30.901517621602277
2820,56.160000000000004,40.85236296821535
2821,32.43,23.61896358970707
2822,80.2,58.487504595471805
2823,73.11,53.33659038078444
2824,49.13,35.716876821858264
2825,93.60000000000001,68.31067083672195
2826,86.75,63.28050147101342
2827,72.62,52.933926705982415
2828,24.17,17.599157343653886
2829,83.26,60.7081783423092
2830,76.12,55.51746599829531
2831,85.47,62.318263298627464
2832,28.27,20.557171545158926
2833,91.22,66.53140809717858
2834,89.53,65.32731675682759
2835,37.91,27.630985034753856
2836,69.93,50.99860403044551
2837,42.02,30.570581346248584
2838,33.32,24.268385063027427
2839,16.42,11.94594129434498
2840,8.96,6.517477326586347
2841,15.870000000000001,11.545775649323632
2842,41.02,29.853456771710547
2843,35.19,25.640447774137055
2844,41.7,30.33913094638786
2845,24.23,17.629605749598
2846,11.709999999999999,8.52025135974671
2847,40.8,29.690256622150688
2848,47.02,34.18888678434849
2849,89.65,65.38650257457469
